timestamp_ms,vehicle_id,vehicle_label,trip_id,route_id,latitude,longitude,bearing,speed,current_status,congestion_level,occupancy_status
1755104371000,3BEA62A24B13FA46E063DC4D1FACC2EE,6211,115363058,40,39.732051849365234,-104.94053649902344,0.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24B14FA46E063DC4D1FACC2EE,6212,115365004,51,39.699581146240234,-105.05331420898438,180.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B19FA46E063DC4D1FACC2EE,6217,115360155,204,40.00014877319336,-105.26014709472656,5.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B1AFA46E063DC4D1FACC2EE,6218,115360199,204,39.98478317260742,-105.25081634521484,48.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24B1CFA46E063DC4D1FACC2EE,6220,115360447,208,40.02928161621094,-105.24628448486328,268.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B1DFA46E063DC4D1FACC2EE,6221,115374577,DASH,39.991600036621094,-105.0734634399414,274.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B21FA46E063DC4D1FACC2EE,6225,115375178,SKIP,40.01108169555664,-105.27713012695312,337.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B22FA46E063DC4D1FACC2EE,6226,115375237,SKIP,39.97156524658203,-105.24258422851562,252.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B26FA46E063DC4D1FACC2EE,6230,115359787,17,39.73828125,-105.15480041503906,255.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B27FA46E063DC4D1FACC2EE,6231,115361125,28,39.75429916381836,-104.97341918945312,180.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B30FA46E063DC4D1FACC2EE,6240,115375177,SKIP,39.99043273925781,-105.2567138671875,332.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B31FA46E063DC4D1FACC2EE,6244,115355099,11,39.7086181640625,-104.81804656982422,233.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B34FA46E063DC4D1FACC2EE,6247,115355158,11,39.701568603515625,-104.98968505859375,170.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B38FA46E063DC4D1FACC2EE,6249,115363911,43,39.767398834228516,-104.89559936523438,272.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B3BFA46E063DC4D1FACC2EE,6251,115364587,48,39.751617431640625,-104.98750305175781,180.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B41FA46E063DC4D1FACC2EE,6257,115374815,JUMP,39.98683166503906,-105.09034729003906,114.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B48FA46E063DC4D1FACC2EE,6264,115358215,15,39.7403678894043,-104.8279800415039,271.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B4AFA46E063DC4D1FACC2EE,6266,115357152,130,39.69820022583008,-104.81918334960938,3.0,,STOPPED_AT,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B4BFA46E063DC4D1FACC2EE,6267,115354131,105,39.679100036621094,-104.86578369140625,0.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B50FA46E063DC4D1FACC2EE,6272,115357355,133,39.6529655456543,-104.8024673461914,90.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B51FA46E063DC4D1FACC2EE,6273,115357376,133,39.70951843261719,-104.81476593017578,281.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24B53FA46E063DC4D1FACC2EE,6275,115378537,153,39.6745491027832,-104.80979919433594,0.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B56FA46E063DC4D1FACC2EE,6278,115364235,45,39.78733444213867,-104.82379913330078,76.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B59FA46E063DC4D1FACC2EE,6281,115350958,10,39.733001708984375,-104.84739685058594,90.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B5BFA46E063DC4D1FACC2EE,6283,115358527,153,39.673866271972656,-104.81005096435547,180.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24B5DFA46E063DC4D1FACC2EE,6285,115358160,15,39.742733001708984,-104.98735046386719,182.0,,STOPPED_AT,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B5EFA46E063DC4D1FACC2EE,6286,115358277,15,39.74021530151367,-104.92776489257812,271.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24B61FA46E063DC4D1FACC2EE,6289,115359506,169,39.60240173339844,-104.88551330566406,271.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B63FA46E063DC4D1FACC2EE,6291,115356919,121,39.76388168334961,-104.85116577148438,270.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B64FA46E063DC4D1FACC2EE,6292,115357612,139,39.657684326171875,-104.84038543701172,103.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B65FA46E063DC4D1FACC2EE,6293,115358170,15,39.75396728515625,-105.00196838378906,264.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B6BFA46E063DC4D1FACC2EE,6299,115364557,48,39.78395080566406,-104.9635009765625,182.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B6CFA46E063DC4D1FACC2EE,6301,115350988,10,39.7328987121582,-104.88516998291016,272.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24B6EFA46E063DC4D1FACC2EE,6303,115357420,133,39.65314865112305,-104.772216796875,271.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B6FFA46E063DC4D1FACC2EE,6304,115357622,139,39.63858413696289,-104.80028533935547,270.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B70FA46E063DC4D1FACC2EE,6305,115354232,105,39.72890090942383,-104.865966796875,179.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B71FA46E063DC4D1FACC2EE,6306,115358202,15,39.74005126953125,-104.84615325927734,89.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B74FA46E063DC4D1FACC2EE,6309,115363544,42,39.78046798706055,-104.88300323486328,180.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B76FA46E063DC4D1FACC2EE,6311,115358219,15,39.73998260498047,-104.97747039794922,270.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B78FA46E063DC4D1FACC2EE,6313,115378536,153,39.75703430175781,-104.83001708984375,278.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B79FA46E063DC4D1FACC2EE,6314,115358159,15,39.74005126953125,-104.91588592529297,93.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24B7AFA46E063DC4D1FACC2EE,6315,115368227,ART,39.779632568359375,-104.95823669433594,0.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B7CFA46E063DC4D1FACC2EE,6317,115362832,4,39.71110153198242,-105.02031707763672,91.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B7DFA46E063DC4D1FACC2EE,6318,115358307,15,39.74026870727539,-104.84773254394531,272.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24B7FFA46E063DC4D1FACC2EE,6320,115361111,28,39.754783630371094,-105.07845306396484,89.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B80FA46E063DC4D1FACC2EE,6321,115360057,20,39.74748229980469,-104.8656997680664,271.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B81FA46E063DC4D1FACC2EE,6322,115359711,17,39.74006652832031,-105.1310806274414,92.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B84FA46E063DC4D1FACC2EE,6324,115364553,48,39.74108123779297,-104.98641967773438,250.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24B87FA46E063DC4D1FACC2EE,6328,115356324,12,39.69306564331055,-104.97817993164062,272.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24B88FA46E063DC4D1FACC2EE,6329,115362039,32,39.77280044555664,-105.08131408691406,1.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B89FA46E063DC4D1FACC2EE,6330,115364606,48,39.80576705932617,-104.93119812011719,226.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B8AFA46E063DC4D1FACC2EE,6331,115350783,1,39.7186164855957,-105.05937957763672,269.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B8BFA46E063DC4D1FACC2EE,6332,115359710,17,39.749149322509766,-105.21389770507812,144.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B8CFA46E063DC4D1FACC2EE,6333,115356323,12,39.77024841308594,-104.97374725341797,217.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B8DFA46E063DC4D1FACC2EE,6334,115355160,11,39.69596862792969,-104.83332061767578,179.0,,STOPPED_AT,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24B8FFA46E063DC4D1FACC2EE,6336,115363899,43,39.745967864990234,-105.0024185180664,245.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B91FA46E063DC4D1FACC2EE,6338,115364033,44,39.75775146484375,-105.01087951660156,324.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24B93FA46E063DC4D1FACC2EE,6340,115356267,12,39.74530029296875,-104.97332000732422,1.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24B98FA46E063DC4D1FACC2EE,6345,115363131,40,39.66503143310547,-104.9408187866211,180.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24BA5FA46E063DC4D1FACC2EE,6358,115363837,43,39.7489013671875,-104.98915100097656,46.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24BA7FA46E063DC4D1FACC2EE,6360,115355157,11,39.707115173339844,-105.08236694335938,272.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24BAEFA46E063DC4D1FACC2EE,6367,115363879,43,39.745201110839844,-104.99214935302734,228.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24BB3FA46E063DC4D1FACC2EE,6372,115367291,99,39.71688461303711,-105.12747955322266,0.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24BB4FA46E063DC4D1FACC2EE,6373,115455655,31,39.737831115722656,-105.02503204345703,5.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24BB6FA46E063DC4D1FACC2EE,6375,115360609,21,39.67843246459961,-104.97284698486328,86.0,,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
1755104371000,3BEA62A24BB8FA46E063DC4D1FACC2EE,6377,115360632,21,39.70801544189453,-104.81803131103516,356.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24BBAFA46E063DC4D1FACC2EE,6379,115367323,99,39.68811798095703,-105.10034942626953,179.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24BBDFA46E063DC4D1FACC2EE,6382,115376594,73,39.63161849975586,-104.8868179321289,308.0,,IN_TRANSIT_TO,,EMPTY
1755104371000,3BEA62A24BBEFA46E063DC4D1FACC2EE,6383,115376529,73,39.76976776123047,-104.89080047607422,6.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24BBFFA46E063DC4D1FACC2EE,6384,115362510,36,39.6775016784668,-105.02523040771484,181.0,,STOPPED_AT,,EMPTY
1755104371000,3BEA62A24BC0FA46E063DC4D1FACC2EE,6385,115455788,31,39.6781005859375,-105.02523040771484,192.0,,STOPPED_AT,,EMPTY
