route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
225,3,510919729,Willoughby,,4,1317934,,
225,1,510919800,Willoughby,,10,1317934,,
225,3,510919872,Downtown Boulder,,3,1317939,,
225,3,510920056,Lafayette PnR,,6,1317932,,
225,3,510920195,Downtown Boulder,,2,1317936,,
225,2,510920196,Lafayette PnR,,4,1317932,,
225,1,510920239,Downtown Boulder,,3,1317939,,
225,1,510920420,Lafayette PnR,,1,1317932,,
225,3,510920484,Downtown Boulder,,10,1317939,,
225,3,510920673,Willoughby,,3,1317934,,
225,1,510920810,Downtown Boulder,,4,1317936,,
225,3,510920823,Downtown Boulder,,1,1317936,,
225,2,510920906,Downtown Boulder,,5,1317936,,
225,1,510921054,Willoughby,,3,1317934,,
225,3,510921310,Lafayette PnR,,2,1317932,,
225,3,510921356,Downtown Boulder,,4,1317939,,
225,2,510921425,Lafayette PnR,,5,1317932,,
225,1,510921493,Downtown Boulder,,10,1317939,,
225,2,510921677,Downtown Boulder,,1,1317936,,
225,1,510921678,Lafayette PnR,,4,1317932,,
225,3,510921906,Downtown Boulder,,6,1317936,,
225,3,510921937,Willoughby,,1,1317934,,
225,1,510922076,Downtown Boulder,,1,1317936,,
225,2,510922090,Lafayette PnR,,1,1317932,,
225,2,510922220,Downtown Boulder,,6,1317936,,
225,1,510922323,Willoughby,,10,1317934,,
225,3,510922575,Lafayette PnR,,4,1317932,,
225,3,510922620,Downtown Boulder,,3,1317939,,
225,2,510922712,Lafayette PnR,,6,1317932,,
225,1,510922762,Downtown Boulder,,3,1317939,,
225,2,510922852,Downtown Boulder,,3,1317936,,
225,1,510922874,Lafayette PnR,,1,1317932,,
225,3,510923176,Downtown Boulder,,2,1317936,,
225,3,510923211,Willoughby,,6,1317934,,
225,1,510923304,Downtown Boulder,,4,1317941,,
225,2,510923359,Lafayette PnR,,3,1317932,,
225,2,510923491,Downtown Boulder,,7,1317936,,
225,1,510923650,Willoughby,,3,1317934,,
225,3,510923852,Lafayette PnR,,3,1317932,,
225,3,510923901,Downtown Boulder,,1,1317939,,
225,2,510923986,Lafayette PnR,,7,1317932,,
225,1,510924040,Downtown Boulder,,10,1317939,,
225,2,510924124,Downtown Boulder,,1,1317936,,
225,1,510924278,Lafayette PnR,,2,1317932,,
225,3,510924443,Downtown Boulder,,4,1317936,,
225,3,510924479,Willoughby,,2,1317934,,
225,1,510924622,Downtown Boulder,,1,1317936,,
225,2,510924634,Lafayette PnR,,1,1317932,,
225,2,510924772,Downtown Boulder,,6,1317936,,
225,1,510924930,Willoughby,,5,1317934,,
225,3,510925080,Lafayette PnR,,1,1317932,,
225,3,510925176,Downtown Boulder,,6,1317939,,
225,2,510925266,Lafayette PnR,,6,1317932,,
225,1,510925319,Downtown Boulder,,3,1317939,,
225,2,510925403,Downtown Boulder,,3,1317936,,
225,1,510925537,Lafayette PnR,,1,1317932,,
225,3,510925683,Downtown Boulder,,3,1317936,,
225,3,510925768,Willoughby,,4,1317934,,
225,1,510925897,Downtown Boulder,,2,1317936,,
225,2,510925911,Lafayette PnR,,3,1317932,,
225,2,510926049,Downtown Boulder,,7,1317936,,
225,3,510926074,Lafayette PnR,,6,1317932,,
225,3,510926144,Downtown Boulder,,2,1317939,,
225,1,510926349,Willoughby,,3,1317934,,
225,3,510926411,Willoughby,,3,1317934,,
225,3,510926471,Downtown Boulder,,7,1317936,,
225,2,510926563,Lafayette PnR,,7,1317932,,
225,1,510926621,Downtown Boulder,,5,1317939,,
225,2,510926707,Downtown Boulder,,1,1317936,,
225,3,510926736,Lafayette PnR,,8,1317932,,
225,3,510926799,Downtown Boulder,,1,1317939,,
225,1,510926882,Lafayette PnR,,2,1317932,,
225,3,510927079,Willoughby,,2,1317934,,
225,3,510927136,Downtown Boulder,,9,1317936,,
225,1,510927225,Downtown Boulder,,1,1317936,,
225,2,510927245,Lafayette PnR,,1,1317932,,
225,2,510927395,Downtown Boulder,,6,1317936,,
225,3,510927420,Lafayette PnR,,7,1317932,,
225,3,510927495,Downtown Boulder,,4,1317939,,
225,1,510927583,Willoughby,,5,1317934,,
225,3,510927731,Lafayette PnR,,1,1317932,,
225,3,510927835,Downtown Boulder,,6,1317936,,
225,3,510927892,Willoughby,,9,1317935,,
225,2,510927954,Lafayette PnR,,6,1317932,,
225,1,510927993,Downtown Boulder,,3,1317939,,
225,2,510928076,Downtown Boulder,,3,1317936,,
225,3,510928192,Downtown Boulder,,3,1317937,,
225,1,510928233,Lafayette PnR,,1,1317932,,
225,3,510928460,Willoughby,,4,1317934,,
225,3,510928517,Downtown Boulder,,8,1317936,,
225,1,510928607,Downtown Boulder,,2,1317936,,
225,2,510928626,Lafayette PnR,,3,1317932,,
225,2,510928688,Downtown Boulder,,7,1317936,,
225,3,510928800,Lafayette PnR,,6,1317932,,
225,3,510928871,Downtown Boulder,,2,1317939,,
225,1,510928988,Willoughby,,3,1317934,,
225,3,510929152,Willoughby,,3,1317934,,
225,3,510929204,Downtown Boulder,,7,1317936,,
225,2,510929303,Lafayette PnR,,7,1317932,,
225,1,510929358,Downtown Boulder,,5,1317939,,
225,2,510929411,Downtown Boulder,,1,1317936,,
225,3,510929475,Lafayette PnR,,8,1317932,,
225,3,510929538,Downtown Boulder,,1,1317939,,
225,1,510929655,Lafayette PnR,,2,1317932,,
225,3,510929831,Willoughby,,2,1317934,,
225,3,510929892,Downtown Boulder,,9,1317936,,
225,1,510929978,Downtown Boulder,,1,1317936,,
225,2,510930001,Lafayette PnR,,1,1317932,,
225,2,510930111,Downtown Boulder,,6,1317936,,
225,3,510930163,Downtown Boulder,,4,1317939,,
225,3,510930164,Lafayette PnR,,7,1317932,,
225,1,510930428,Willoughby,,5,1317934,,
225,3,510930481,Downtown Boulder,,6,1317936,,
225,3,510930512,Willoughby,,1,1317934,,
225,2,510930667,Lafayette PnR,,6,1317932,,
225,1,510930720,Downtown Boulder,,3,1317939,,
225,2,510930776,Downtown Boulder,,3,1317936,,
225,3,510930891,Downtown Boulder,,3,1317939,,
225,3,510930892,Lafayette PnR,,4,1317932,,
225,1,510931070,Lafayette PnR,,1,1317932,,
225,3,510931187,Willoughby,,6,1317935,,
225,1,510931300,Downtown Boulder,,2,1317936,,
225,2,510931315,Lafayette PnR,,3,1317932,,
225,2,510931405,Downtown Boulder,,7,1317936,,
225,3,510931437,Downtown Boulder,,8,1317937,,
225,3,510931518,Downtown Boulder,,2,1317939,,
225,3,510931519,Lafayette PnR,,3,1317932,,
225,1,510931556,Willoughby,,3,1317934,,
225,3,510931798,Downtown Boulder,,7,1317939,,
225,2,510931909,Lafayette PnR,,7,1317932,,
225,1,510931916,Downtown Boulder,,5,1317939,,
225,2,510931965,Downtown Boulder,,1,1317936,,
225,3,510932015,Willoughby,,2,1317934,,
225,3,510932079,Downtown Boulder,,1,1317936,,
225,1,510932110,Lafayette PnR,,2,1317932,,
225,1,510932261,Downtown Boulder,,1,1317941,,
225,2,510932443,Lafayette PnR,,1,1317932,,
225,3,510932560,Lafayette PnR,,1,1317932,,
225,3,510932561,Downtown Boulder,,4,1317939,,
225,1,510932651,Willoughby,,5,1317934,,
225,1,510932952,Downtown Boulder,,3,1317939,,
225,3,510933011,Willoughby,,4,1317934,,
225,3,510933025,Downtown Boulder,,3,1317936,,
225,2,510933078,Downtown Boulder,,3,1317936,,
225,2,510933380,Lafayette PnR,,3,1317932,,
225,3,510933445,Lafayette PnR,,3,1317932,,
225,3,510933485,Downtown Boulder,,2,1317939,,
225,1,510933531,Lafayette PnR,,3,1317932,,
225,1,510933734,Downtown Boulder,,4,1317936,,
225,3,510933841,Willoughby,,2,1317934,,
225,3,510933927,Downtown Boulder,,1,1317936,,
225,2,510933928,Downtown Boulder,,1,1317936,,
225,2,510934205,Lafayette PnR,,1,1317932,,
225,1,510934206,Downtown Boulder,,5,1317940,,
225,3,510934339,Downtown Boulder,,4,1317939,,
225,1,510934347,Willoughby,,4,1317934,,
225,3,510934740,Downtown Boulder,,2,1317936,,
225,1,510935045,Lafayette PnR,,2,1317932,,
225,1,510935663,Willoughby,,1,1317934,,
228,3,510916724,Forest Park/Arapahoe,,2,1316957,,
228,3,510917916,Forest Park/Arapahoe,,1,1316957,,
228,2,510917939,Aspen Ridge/Black Diamond,,2,1316958,,
228,1,510918120,Aspen Ridge/Black Diamond,,2,1316958,,
228,1,510918537,US36 & Flartiron Stration,,1,1316960,,
228,2,510918538,US36 & Flartiron Stration,,1,1316960,,
228,3,510918539,US36 & Flatiron Station,,2,1316959,,
228,2,510919239,Aspen Ridge/Black Diamond,,1,1316958,,
228,3,510919240,Forest Park/Arapahoe,,2,1316957,,
228,1,510919415,Aspen Ridge/Black Diamond,,1,1316958,,
228,3,510919801,US36 & Flatiron Station,,1,1316959,,
228,1,510919816,US36 & Flartiron Stration,,2,1316960,,
228,2,510919817,US36 & Flartiron Stration,,2,1316960,,
228,3,510920506,Aspen Ridge/Black Diamond,,1,1316958,,
228,2,510920507,Aspen Ridge/Black Diamond,,2,1316958,,
228,1,510920674,Aspen Ridge/Black Diamond,,2,1316958,,
228,1,510921082,US36 & Flartiron Stration,,1,1316960,,
228,2,510921083,US36 & Flartiron Stration,,1,1316960,,
228,3,510921084,US36 & Flatiron Station,,2,1316959,,
228,2,510921764,Aspen Ridge/Black Diamond,,1,1316958,,
228,3,510921765,Aspen Ridge/Black Diamond,,2,1316958,,
228,1,510921938,Aspen Ridge/Black Diamond,,1,1316958,,
228,3,510922324,US36 & Flartiron Stration,,1,1316960,,
228,1,510922354,US36 & Flartiron Stration,,2,1316960,,
228,2,510922355,US36 & Flartiron Stration,,2,1316960,,
228,3,510923036,Aspen Ridge/Black Diamond,,1,1316958,,
228,2,510923037,Aspen Ridge/Black Diamond,,2,1316958,,
228,1,510923212,Aspen Ridge/Black Diamond,,2,1316958,,
228,3,510923600,US36 & Flartiron Stration,,2,1316960,,
228,1,510923631,US36 & Flartiron Stration,,1,1316960,,
228,2,510923632,US36 & Flartiron Stration,,1,1316960,,
228,2,510924310,Aspen Ridge/Black Diamond,,1,1316958,,
228,3,510924311,Aspen Ridge/Black Diamond,,2,1316958,,
228,1,510924480,Aspen Ridge/Black Diamond,,1,1316958,,
228,3,510924878,US36 & Flartiron Stration,,1,1316960,,
228,1,510924915,US36 & Flartiron Stration,,2,1316960,,
228,2,510924916,US36 & Flartiron Stration,,2,1316960,,
228,3,510925538,Aspen Ridge/Black Diamond,,1,1316958,,
228,2,510925597,Aspen Ridge/Black Diamond,,2,1316958,,
228,1,510925769,Aspen Ridge/Black Diamond,,2,1316958,,
228,3,510926050,US36 & Flartiron Stration,,2,1316960,,
228,1,510926211,US36 & Flartiron Stration,,1,1316960,,
228,2,510926212,US36 & Flartiron Stration,,1,1316960,,
228,3,510926817,Aspen Ridge/Black Diamond,,2,1316958,,
228,2,510926907,Aspen Ridge/Black Diamond,,1,1316958,,
228,1,510927080,Aspen Ridge/Black Diamond,,1,1316958,,
228,3,510927477,US36 & Flartiron Stration,,1,1316960,,
228,1,510927561,US36 & Flartiron Stration,,2,1316960,,
228,2,510927562,US36 & Flartiron Stration,,2,1316960,,
228,3,510928213,Forest Park/Arapahoe,,1,1316957,,
228,2,510928287,Aspen Ridge/Black Diamond,,2,1316958,,
228,1,510928461,Aspen Ridge/Black Diamond,,2,1316958,,
228,3,510928851,US36 & Flartiron Stration,,2,1316960,,
228,1,510928936,US36 & Flartiron Stration,,1,1316960,,
228,2,510928937,US36 & Flartiron Stration,,1,1316960,,
228,3,510929586,Forest Park/Arapahoe,,2,1316957,,
228,2,510929626,Aspen Ridge/Black Diamond,,1,1316958,,
228,1,510929832,Aspen Ridge/Black Diamond,,1,1316958,,
228,3,510930247,US36 & Flatiron Station,,1,1316959,,
228,1,510930260,US36 & Flartiron Stration,,2,1316960,,
228,2,510930261,US36 & Flartiron Stration,,2,1316960,,
228,3,510930970,Aspen Ridge/Black Diamond,,1,1316958,,
228,2,510930971,Aspen Ridge/Black Diamond,,2,1316958,,
228,1,510931157,Aspen Ridge/Black Diamond,,2,1316958,,
228,3,510931458,US36 & Flatiron Station,,2,1316959,,
228,1,510931543,US36 & Flartiron Stration,,1,1316960,,
228,2,510931544,US36 & Flartiron Stration,,1,1316960,,
228,2,510932139,Aspen Ridge/Black Diamond,,1,1316958,,
228,3,510932140,Aspen Ridge/Black Diamond,,2,1316958,,
228,1,510932291,Aspen Ridge/Black Diamond,,1,1316958,,
228,3,510932622,US36 & Flartiron Stration,,1,1316960,,
228,1,510932638,US36 & Flartiron Stration,,2,1316960,,
228,2,510932639,US36 & Flartiron Stration,,2,1316960,,
228,3,510933147,Aspen Ridge/Black Diamond,,1,1316958,,
228,1,510933148,Aspen Ridge/Black Diamond,,2,1316958,,
228,2,510933149,Aspen Ridge/Black Diamond,,2,1316958,,
228,3,510933532,US36 & Flartiron Stration,,2,1316960,,
228,1,510933549,US36 & Flartiron Stration,,1,1316960,,
228,2,510933550,US36 & Flartiron Stration,,1,1316960,,
228,3,510933994,Aspen Ridge/Black Diamond,,2,1316958,,
228,3,510934410,US36 & Flartiron Stration,,1,1316960,,
24,3,510914924,Colorado Station,,3,1316962,,
24,3,510915345,,,2,1316964,,
24,3,510915612,Colorado Station,,1,1316962,,
24,1,510915613,Colorado Station,,2,1316962,,
24,1,510916242,,,1,1316964,,
24,3,510916294,,,3,1316964,,
24,3,510916649,Colorado Station,,2,1316962,,
24,1,510916650,Colorado Station,,3,1316962,,
24,2,510916651,Colorado Station,,3,1316962,,
24,1,510917377,,,2,1316964,,
24,3,510917414,,,1,1316964,,
24,2,510917415,,,2,1316964,,
24,2,510917830,Colorado Station,,1,1316962,,
24,1,510917831,Colorado Station,,1,1316962,,
24,3,510917832,Colorado Station,,3,1316962,,
24,3,510918191,,,83,1316965,,
24,1,510918661,,,3,1316964,,
24,3,510918692,,,2,1316964,,
24,2,510918693,,,3,1316964,,
24,3,510919128,Colorado Station,,1,1316962,,
24,1,510919129,Colorado Station,,2,1316962,,
24,2,510919130,Colorado Station,,2,1316962,,
24,3,510919992,,,3,1316964,,
24,1,510920009,,,1,1316964,,
24,2,510920010,,,1,1316964,,
24,3,510920390,Colorado Station,,2,1316962,,
24,1,510920391,Colorado Station,,3,1316962,,
24,2,510920392,Colorado Station,,3,1316962,,
24,3,510921242,,,1,1316964,,
24,1,510921260,,,2,1316964,,
24,2,510921261,,,2,1316964,,
24,1,510921647,Colorado Station,,1,1316962,,
24,2,510921648,Colorado Station,,1,1316962,,
24,3,510921649,Colorado Station,,3,1316962,,
24,3,510922508,,,2,1316964,,
24,1,510922529,,,3,1316964,,
24,2,510922530,,,3,1316964,,
24,3,510922833,Colorado Station,,1,1316962,,
24,1,510922834,Colorado Station,,2,1316962,,
24,2,510922835,Colorado Station,,2,1316962,,
24,3,510923784,,,3,1316964,,
24,1,510923806,,,1,1316964,,
24,2,510923807,,,1,1316964,,
24,3,510924104,Colorado Station,,2,1316962,,
24,1,510924105,Colorado Station,,3,1316962,,
24,2,510924106,Colorado Station,,3,1316962,,
24,3,510925061,,,1,1316964,,
24,1,510925081,,,2,1316964,,
24,2,510925082,,,2,1316964,,
24,1,510925381,Colorado Station,,1,1316962,,
24,2,510925382,Colorado Station,,1,1316962,,
24,3,510925383,Colorado Station,,3,1316962,,
24,3,510926350,,,2,1316964,,
24,1,510926368,,,3,1316964,,
24,2,510926369,,,3,1316964,,
24,3,510926686,Colorado Station,,1,1316962,,
24,1,510926687,Colorado Station,,2,1316962,,
24,2,510926688,Colorado Station,,2,1316962,,
24,3,510927708,,,3,1316964,,
24,1,510927732,,,1,1316964,,
24,2,510927733,,,1,1316964,,
24,3,510927734,Colorado Station,,85,1316963,,
24,3,510928077,Colorado Station,,2,1316962,,
24,1,510928078,Colorado Station,,3,1316962,,
24,2,510928079,Colorado Station,,3,1316962,,
24,3,510929095,,,1,1316964,,
24,1,510929111,,,2,1316964,,
24,2,510929112,,,2,1316964,,
24,1,510929442,Colorado Station,,1,1316962,,
24,2,510929443,Colorado Station,,1,1316962,,
24,3,510929444,Colorado Station,,3,1316962,,
24,3,510930392,,,2,1316964,,
24,1,510930429,,,3,1316964,,
24,2,510930456,,,3,1316964,,
24,3,510930807,Colorado Station,,1,1316962,,
24,1,510930808,Colorado Station,,2,1316962,,
24,2,510930809,Colorado Station,,2,1316962,,
24,1,510931678,,,1,1316964,,
24,3,510931679,,,3,1316964,,
24,2,510931702,,,1,1316964,,
24,3,510931991,Colorado Station,,2,1316962,,
24,1,510931992,Colorado Station,,3,1316962,,
24,2,510931993,Colorado Station,,3,1316962,,
24,3,510932747,,,1,1316964,,
24,1,510932748,,,2,1316964,,
24,2,510932772,,,2,1316964,,
24,1,510933026,Colorado Station,,1,1316962,,
24,2,510933027,Colorado Station,,1,1316962,,
24,3,510933028,Colorado Station,,3,1316962,,
24,3,510933639,,,2,1316964,,
24,1,510933640,,,3,1316964,,
24,2,510933662,,,3,1316964,,
24,3,510933875,Colorado Station,,1,1316962,,
24,1,510933876,Colorado Station,,2,1316962,,
24,2,510933877,Colorado Station,,2,1316962,,
24,3,510934441,,,3,1316964,,
24,3,510934646,Colorado Station,,2,1316962,,
24,3,510935126,,,1,1316964,,
24,3,510935313,Colorado Station,,3,1316962,,
24,3,510935884,Colorado Station,,1,1316962,,
28,3,510915028,Wadsworth,,1,1318211,,
28,3,510915474,30th & Downing Stn,,2,1318210,,
28,3,510915822,Wadsworth,,21,1318213,,
28,1,510915847,Wadsworth,,2,1318211,,
28,2,510915848,Wadsworth,,2,1318211,,
28,2,510915922,30th & Downing Stn,,1,1318210,,
28,1,510915949,30th & Downing Stn,,1,1318210,,
28,3,510915976,Central Park,,3,1318206,,
28,3,510916493,Downtown,,1,1318209,,
28,2,510916901,Wadsworth,,1,1318211,,
28,3,510916902,Wadsworth,,2,1318213,,
28,1,510916947,Wadsworth,,1,1318211,,
28,2,510917009,30th & Downing Stn,,3,1318210,,
28,1,510917041,30th & Downing Stn,,3,1318210,,
28,3,510917064,Central Park,,4,1318206,,
28,3,510917656,Downtown,,21,1318209,,
28,2,510918121,Wadsworth,,3,1318211,,
28,3,510918122,Wadsworth,,3,1318213,,
28,1,510918164,Wadsworth,,3,1318211,,
28,2,510918228,30th & Downing Stn,,2,1318207,,
28,1,510918265,30th & Downing Stn,,2,1318207,,
28,3,510918301,Central Park Station,,1,1318208,,
28,2,510919416,Wadsworth,,2,1318211,,
28,3,510919417,Wadsworth,,4,1318213,,
28,1,510919460,Wadsworth,,2,1318211,,
28,2,510919518,30th & Downing Stn,,1,1318207,,
28,1,510919554,30th & Downing Stn,,1,1318207,,
28,3,510919594,Central Park Station,,2,1318208,,
28,2,510920675,Wadsworth,,1,1318211,,
28,3,510920676,Wadsworth,,1,1318213,,
28,1,510920702,Wadsworth,,1,1318211,,
28,2,510920811,30th & Downing Stn,,3,1318207,,
28,1,510920824,30th & Downing Stn,,3,1318207,,
28,3,510920841,Central Park Station,,3,1318208,,
28,3,510921939,Wadsworth,,2,1318213,,
28,2,510921940,Wadsworth,,3,1318211,,
28,1,510921968,Wadsworth,,3,1318211,,
28,2,510922077,30th & Downing Stn,,2,1318207,,
28,1,510922091,30th & Downing Stn,,2,1318207,,
28,3,510922108,Central Park Station,,4,1318208,,
28,1,510923177,Wadsworth,,2,1318211,,
28,2,510923213,Wadsworth,,2,1318211,,
28,3,510923214,Wadsworth,,3,1318213,,
28,1,510923360,30th & Downing Stn,,1,1318207,,
28,2,510923361,30th & Downing Stn,,1,1318207,,
28,3,510923377,Central Park Station,,1,1318208,,
28,1,510924444,Wadsworth,,1,1318211,,
28,2,510924481,Wadsworth,,1,1318211,,
28,3,510924482,Wadsworth,,4,1318213,,
28,1,510924635,30th & Downing Stn,,3,1318207,,
28,2,510924636,30th & Downing Stn,,3,1318207,,
28,3,510924654,Central Park Station,,2,1318208,,
28,1,510925732,Wadsworth,,3,1318211,,
28,3,510925770,Wadsworth,,1,1318213,,
28,2,510925771,Wadsworth,,3,1318211,,
28,1,510925912,30th & Downing Stn,,2,1318207,,
28,2,510925913,30th & Downing Stn,,2,1318207,,
28,3,510925933,Central Park Station,,3,1318208,,
28,1,510927042,Wadsworth,,2,1318211,,
28,2,510927081,Wadsworth,,2,1318211,,
28,3,510927082,Wadsworth,,2,1318213,,
28,1,510927246,30th & Downing Stn,,1,1318207,,
28,2,510927247,30th & Downing Stn,,1,1318207,,
28,3,510927272,Central Park Station,,4,1318208,,
28,3,510927777,Wadsworth,,1,1318212,,
28,1,510928422,Wadsworth,,1,1318211,,
28,2,510928462,Wadsworth,,1,1318211,,
28,3,510928463,Wadsworth,,3,1318213,,
28,2,510928608,30th & Downing Stn,,3,1318207,,
28,1,510928647,30th & Downing Stn,,3,1318207,,
28,3,510928648,Central Park Station,,5,1318208,,
28,3,510929153,Wadsworth,,2,1318212,,
28,1,510929792,Wadsworth,,3,1318211,,
28,2,510929833,Wadsworth,,3,1318211,,
28,3,510929834,Wadsworth,,4,1318213,,
28,2,510929979,30th & Downing Stn,,2,1318207,,
28,3,510930022,Central Park Station,,1,1318208,,
28,1,510930023,30th & Downing Stn,,2,1318207,,
28,3,510930513,Wadsworth,,3,1318212,,
28,1,510931123,Wadsworth,,2,1318211,,
28,2,510931158,Wadsworth,,2,1318211,,
28,3,510931159,Wadsworth,,5,1318213,,
28,2,510931301,30th & Downing Stn,,1,1318207,,
28,1,510931332,30th & Downing Stn,,1,1318207,,
28,3,510931333,Central Park Station,,2,1318208,,
28,1,510932292,Wadsworth,,1,1318211,,
28,2,510932293,Wadsworth,,1,1318211,,
28,3,510932294,Wadsworth,,1,1318213,,
28,1,510932432,30th & Downing Stn,,3,1318207,,
28,2,510932433,30th & Downing Stn,,3,1318207,,
28,3,510932461,30th & Downing Stn,,3,1318207,,
28,1,510933269,Wadsworth,,3,1318211,,
28,2,510933270,Wadsworth,,3,1318211,,
28,3,510933271,Wadsworth,,3,1318211,,
28,1,510933373,30th & Downing Stn,,2,1318207,,
28,2,510933374,30th & Downing Stn,,2,1318207,,
28,3,510933393,30th & Downing Stn,,5,1318207,,
28,3,510934102,Wadsworth,,5,1318211,,
28,1,510934116,Wadsworth,,2,1318214,,
28,2,510934117,Wadsworth,,2,1318214,,
28,1,510934198,30th & Downing Stn,,1,1318207,,
28,2,510934199,30th & Downing Stn,,1,1318207,,
28,3,510934217,30th & Downing Stn,,1,1318207,,
28,3,510934832,Wadsworth,,1,1318214,,
28,1,510934848,Wadsworth,,1,1318214,,
28,2,510934849,Wadsworth,,1,1318214,,
28,1,510934915,30th & Downing Stn,,3,1318207,,
28,2,510934916,30th & Downing Stn,,3,1318207,,
28,3,510934930,30th & Downing Stn,,3,1318207,,
28,3,510935477,Wadsworth,,3,1318214,,
28,1,510935488,Wadsworth,,3,1318214,,
28,2,510935489,Wadsworth,,3,1318214,,
3,1,510915007,Lincoln/Alameda,,1,1316979,,
3,2,510915008,Lincoln/Alameda,,1,1316979,,
3,3,510915009,Lincoln/Alameda,,2,1316979,,
3,1,510915109,Federal Center Station,,1,1316990,,
3,2,510915110,Federal Center Station,,1,1316990,,
3,3,510915111,Federal Center Station,,3,1316990,,
3,1,510915356,Lincoln/Alameda,,2,1316979,,
3,2,510915357,Lincoln/Alameda,,2,1316979,,
3,3,510915358,Lincoln/Alameda,,4,1316979,,
3,1,510915485,Federal Center Station,,2,1316990,,
3,2,510915486,Federal Center Station,,2,1316990,,
3,3,510915487,Federal Center Station,,2,1316990,,
3,1,510915782,Lincoln/Alameda,,3,1316979,,
3,2,510915783,Lincoln/Alameda,,3,1316979,,
3,3,510915784,Lincoln/Alameda,,21,1316979,,
3,1,510915966,Federal Center Station,,3,1316990,,
3,2,510915967,Federal Center Station,,3,1316990,,
3,3,510915968,Federal Center Station,,4,1316990,,
3,1,510916386,Aurora Metro Center Station,,1,1316980,,
3,2,510916387,Aurora Metro Center Station,,1,1316980,,
3,3,510916388,Aurora Metro Center Station,,6,1316980,,
3,1,510916549,Federal Center Station,,4,1316991,,
3,3,510916550,Federal Center Station,,5,1316991,,
3,2,510916551,Federal Center Station,,44,1316991,,
3,1,510916948,Alameda Station,,2,1316984,,
3,2,510916949,Alameda Station,,2,1316984,,
3,3,510916950,Alameda Station,,3,1316984,,
3,1,510917117,Federal Center Station,,2,1316988,,
3,2,510917118,Federal Center Station,,2,1316988,,
3,3,510917119,Federal Center Station,,3,1316988,,
3,3,510917542,Aurora Metro Center Station,,2,1316980,,
3,1,510917543,Aurora Metro Center Station,,3,1316980,,
3,2,510917544,Aurora Metro Center Station,,3,1316980,,
3,1,510917712,Federal Center Station,,5,1316991,,
3,2,510917713,Federal Center Station,,5,1316991,,
3,3,510917714,Federal Center Station,,7,1316991,,
3,1,510918165,Alameda Station,,4,1316984,,
3,3,510918166,Alameda Station,,4,1316984,,
3,2,510918167,Alameda Station,,44,1316984,,
3,1,510918363,Federal Center Station,,4,1316988,,
3,3,510918364,Federal Center Station,,4,1316988,,
3,2,510918365,Federal Center Station,,44,1316988,,
3,1,510918823,Aurora Metro Center Station,,2,1316980,,
3,2,510918824,Aurora Metro Center Station,,2,1316980,,
3,3,510918825,Aurora Metro Center Station,,5,1316980,,
3,1,510918997,Federal Center Station,,1,1316991,,
3,2,510918998,Federal Center Station,,1,1316991,,
3,3,510918999,Federal Center Station,,6,1316991,,
3,3,510919461,Alameda Station,,3,1316984,,
3,1,510919462,Alameda Station,,5,1316984,,
3,2,510919463,Alameda Station,,5,1316984,,
3,3,510919652,Federal Center Station,,3,1316988,,
3,1,510919653,Federal Center Station,,5,1316988,,
3,2,510919654,Federal Center Station,,5,1316988,,
3,1,510920103,Aurora Metro Center Station,,6,1316980,,
3,2,510920104,Aurora Metro Center Station,,6,1316980,,
3,3,510920105,Aurora Metro Center Station,,7,1316980,,
3,3,510920269,Federal Center Station,,2,1316991,,
3,1,510920270,Federal Center Station,,3,1316991,,
3,2,510920271,Federal Center Station,,3,1316991,,
3,1,510920722,Alameda Station,,4,1316984,,
3,3,510920723,Alameda Station,,4,1316984,,
3,2,510920724,Alameda Station,,44,1316984,,
3,1,510920907,Federal Center Station,,4,1316988,,
3,3,510920908,Federal Center Station,,4,1316988,,
3,2,510920909,Federal Center Station,,44,1316988,,
3,1,510921357,Aurora Metro Center Station,,1,1316980,,
3,2,510921358,Aurora Metro Center Station,,1,1316980,,
3,3,510921359,Aurora Metro Center Station,,6,1316980,,
3,1,510921520,Federal Center Station,,2,1316991,,
3,2,510921521,Federal Center Station,,2,1316991,,
3,3,510921522,Federal Center Station,,5,1316991,,
3,3,510921989,Alameda Station,,3,1316984,,
3,1,510921990,Alameda Station,,5,1316984,,
3,2,510921991,Alameda Station,,5,1316984,,
3,3,510922168,Federal Center Station,,3,1316988,,
3,1,510922169,Federal Center Station,,5,1316988,,
3,2,510922170,Federal Center Station,,5,1316988,,
3,3,510922621,Aurora Metro Center Station,,2,1316980,,
3,1,510922622,Aurora Metro Center Station,,3,1316980,,
3,2,510922623,Aurora Metro Center Station,,3,1316980,,
3,1,510922793,Federal Center Station,,6,1316991,,
3,2,510922794,Federal Center Station,,6,1316991,,
3,3,510922795,Federal Center Station,,7,1316991,,
3,1,510923260,Alameda Station,,4,1316984,,
3,3,510923261,Alameda Station,,4,1316984,,
3,2,510923262,Alameda Station,,44,1316984,,
3,1,510923442,Federal Center Station,,4,1316988,,
3,3,510923443,Federal Center Station,,4,1316988,,
3,2,510923444,Federal Center Station,,44,1316988,,
3,1,510923902,Aurora Metro Center Station,,2,1316980,,
3,2,510923903,Aurora Metro Center Station,,2,1316980,,
3,3,510923904,Aurora Metro Center Station,,5,1316980,,
3,1,510924071,Federal Center Station,,1,1316991,,
